dt,power_consumption
2009-09-10,10503.233333333334
2009-09-11,7911.766666666666
2009-09-12,11019.966666666667
2009-09-13,11247.3
2009-09-14,13710.633333333333
2009-09-15,13307.1
2009-09-16,11163.7
2009-09-17,10117.433333333332
2009-09-18,11104.533333333333
2009-09-19,15093.166666666666
2009-09-20,14989.133333333333
2009-09-21,11262.133333333333
2009-09-22,10739.6
2009-09-23,11329.833333333334
2009-09-24,11724.966666666667
2009-09-25,9062.266666666666
2009-09-26,8842.566666666668
2009-09-27,8565.866666666667
2009-09-28,10257.6
2009-09-29,10150.633333333333
2009-09-30,11314.8
2009-10-01,10469.2
2009-10-02,8499.133333333333
2009-10-03,9568.333333333334
2009-10-04,11350.433333333332
2009-10-05,11749.7
2009-10-06,14457.466666666667
2009-10-07,15387.9
2009-10-08,12008.1
2009-10-09,11254.033333333333
2009-10-10,13654.933333333332
2009-10-11,13101.016666666666
2009-10-12,11594.733333333334
2009-10-13,13108.666666666666
2009-10-14,13375.4
2009-10-15,13099.933333333332
2009-10-16,13663.0
2009-10-17,17521.333333333332
2009-10-18,13581.066666666668
2009-10-19,13030.466666666667
2009-10-20,16498.466666666667
2009-10-21,16309.1
2009-10-22,11762.5
2009-10-23,13919.833333333334
2009-10-24,20912.466666666667
2009-10-25,17226.933333333334
2009-10-26,11808.066666666668
2009-10-27,9217.6
2009-10-28,10320.133333333333
2009-10-29,22457.0
2009-10-30,12277.3
2009-10-31,12341.7
2009-11-01,16064.466666666667
2009-11-02,15228.433333333332
2009-11-03,22793.133333333335
2009-11-04,12701.0
2009-11-05,14502.766666666666
2009-11-06,11406.166666666666
2009-11-07,13343.933333333332
2009-11-08,19913.033333333333
2009-11-09,14262.45
2009-11-10,13431.733333333334
2009-11-11,15351.0
2009-11-12,13066.433333333332
2009-11-13,14107.766666666666
2009-11-14,17226.266666666666
2009-11-15,17073.466666666667
2009-11-16,13321.133333333333
2009-11-17,16402.566666666666
2009-11-18,16532.233333333334
2009-11-19,13163.8
2009-11-20,18617.6
2009-11-21,21370.266666666666
2009-11-22,17567.6
2009-11-23,15886.7
2009-11-24,19324.933333333334
2009-11-25,16578.166666666668
2009-11-26,13922.433333333332
2009-11-27,11005.433333333332
2009-11-28,13047.5
2009-11-29,15554.033333333333
2009-11-30,15606.5
2009-12-01,18097.966666666667
2009-12-02,18048.466666666667
2009-12-03,13314.466666666667
2009-12-04,17877.566666666666
2009-12-05,21699.033333333333
2009-12-06,20193.133333333335
2009-12-07,17262.966666666667
2009-12-08,16614.066666666666
2009-12-09,16659.266666666666
2009-12-10,15710.4
2009-12-11,16559.033333333333
2009-12-12,16868.0
2009-12-13,18067.9
2009-12-14,15802.366666666667
2009-12-15,16748.266666666666
2009-12-16,11057.9
2009-12-17,13916.7
2009-12-18,16113.433333333332
2009-12-19,19230.9
2009-12-20,9724.433333333332
2009-12-21,18868.1
2009-12-22,15353.033333333333
2009-12-23,11621.333333333334
2009-12-24,22474.566666666666
2009-12-25,13906.8
2009-12-26,14866.633333333333
2009-12-27,19604.866666666665
2009-12-28,15729.633333333333
2009-12-29,22321.8
2009-12-30,18544.833333333332
2009-12-31,17068.866666666665
2010-01-01,14215.2
2010-01-02,14323.083333333334
2010-01-03,15888.233333333334
2010-01-04,15631.533333333333
2010-01-05,18450.333333333332
2010-01-06,13273.666666666666
2010-01-07,15101.7
2010-01-08,16428.466666666667
2010-01-09,16578.333333333332
2010-01-10,22103.766666666666
2010-01-11,13441.4
2010-01-12,11572.86984025559
2010-01-13,21998.031948881788
2010-01-14,36227.76487752929
2010-01-15,18157.666666666668
2010-01-16,17163.2
2010-01-17,14441.933333333332
2010-01-18,17458.63333333333
2010-01-19,18550.466666666667
2010-01-20,18974.466666666667
2010-01-21,17836.933333333334
2010-01-22,14280.766666666666
2010-01-23,20246.683333333334
2010-01-24,20521.666666666668
2010-01-25,14216.166666666666
2010-01-26,17295.4
2010-01-27,19414.033333333333
2010-01-28,17647.566666666666
2010-01-29,14483.166666666666
2010-01-30,18703.8
2010-01-31,14322.6
2010-02-01,12128.633333333333
2010-02-02,14039.2
2010-02-03,16596.566666666666
2010-02-04,13255.5
2010-02-05,15597.533333333333
2010-02-06,20826.433333333334
2010-02-07,14976.133333333333
2010-02-08,21681.3
2010-02-09,18955.866666666665
2010-02-10,16041.566666666668
2010-02-11,12583.466666666667
2010-02-12,14785.966666666667
2010-02-13,13352.6
2010-02-14,13407.166666666666
2010-02-15,15087.2
2010-02-16,14880.6
2010-02-17,15211.666666666666
2010-02-18,13118.6
2010-02-19,15495.533333333333
2010-02-20,14462.133333333333
2010-02-21,14541.9
2010-02-22,10848.266666666666
2010-02-23,12547.666666666666
2010-02-24,13647.633333333333
2010-02-25,15742.733333333334
2010-02-26,16914.933333333334
2010-02-27,10875.6
2010-02-28,8422.1
2010-03-01,12274.466666666667
2010-03-02,8752.766666666666
2010-03-03,7951.233333333334
2010-03-04,8017.333333333333
2010-03-05,11518.433333333332
2010-03-06,8856.2
2010-03-07,14521.533333333333
2010-03-08,14788.3
2010-03-09,17199.2
2010-03-10,13919.2
2010-03-11,14421.166666666666
2010-03-12,11245.733333333334
2010-03-13,13361.833333333334
2010-03-14,14628.9
2010-03-15,13597.166666666666
2010-03-16,15170.833333333334
2010-03-17,13393.5
2010-03-18,13482.7
2010-03-19,14536.066666666668
2010-03-20,12226.85641025641
2010-03-21,20227.010256410256
2010-03-22,11418.5
2010-03-23,13217.366666666667
2010-03-24,13521.866666666667
2010-03-25,13590.066666666666
2010-03-26,13214.4
2010-03-27,14169.5
2010-03-28,13874.233333333334
2010-03-29,10989.633333333333
2010-03-30,15678.233333333334
2010-03-31,12642.366666666667
2010-04-01,11434.0
2010-04-02,13920.033333333333
2010-04-03,9967.966666666667
2010-04-04,13558.133333333333
2010-04-05,9953.0
2010-04-06,16187.866666666667
2010-04-07,10737.366666666667
2010-04-08,13351.0
2010-04-09,8306.833333333334
2010-04-10,8899.8
2010-04-11,11815.683333333332
2010-04-12,10770.433333333332
2010-04-13,10435.733333333334
2010-04-14,11475.733333333334
2010-04-15,12351.966666666667
2010-04-16,9982.366666666667
2010-04-17,9713.866666666667
2010-04-18,10329.766666666666
2010-04-19,9517.566666666666
2010-04-20,11785.466666666667
2010-04-21,12794.9
2010-04-22,10141.4
2010-04-23,8071.6
2010-04-24,11155.966666666667
2010-04-25,15767.366666666667
2010-04-26,8912.266666666666
2010-04-27,11765.0
2010-04-28,7851.3
2010-04-29,9602.4
2010-04-30,8320.8
2010-05-01,8382.633333333333
2010-05-02,12187.166666666666
2010-05-03,10182.7
2010-05-04,12257.666666666666
2010-05-05,12742.466666666667
2010-05-06,11073.166666666666
2010-05-07,12413.066666666666
2010-05-08,9395.033333333333
2010-05-09,10639.5
2010-05-10,11168.866666666667
2010-05-11,13270.466666666667
2010-05-12,12091.633333333333
2010-05-13,11774.133333333333
2010-05-14,10559.433333333332
2010-05-15,15059.866666666667
2010-05-16,15836.1
2010-05-17,10411.366666666667
2010-05-18,11639.4
2010-05-19,11134.2
2010-05-20,8761.633333333333
2010-05-21,10006.266666666666
2010-05-22,12756.533333333333
2010-05-23,13971.6
2010-05-24,10267.533333333333
2010-05-25,8613.1
2010-05-26,9187.4
2010-05-27,10011.7
2010-05-28,10253.733333333334
2010-05-29,13071.466666666667
2010-05-30,12672.666666666666
2010-05-31,7999.033333333334
2010-06-01,7921.4
2010-06-02,7238.3
2010-06-03,7565.433333333333
2010-06-04,9066.9
2010-06-05,9086.066666666666
2010-06-06,9565.2
2010-06-07,7822.033333333334
2010-06-08,8992.566666666668
2010-06-09,10280.033333333333
2010-06-10,8909.166666666666
2010-06-11,8876.2
2010-06-12,10343.783333333333
2010-06-13,11371.933333333332
2010-06-14,8532.733333333334
2010-06-15,9767.433333333332
2010-06-16,12258.2
2010-06-17,8135.633333333333
2010-06-18,8797.266666666666
2010-06-19,9861.666666666666
2010-06-20,10322.833333333334
2010-06-21,9153.5
2010-06-22,8969.133333333333
2010-06-23,6606.4
2010-06-24,8317.0
2010-06-25,7168.966666666666
2010-06-26,6279.333333333333
2010-06-27,7880.4
2010-06-28,11197.333333333334
2010-06-29,10816.05
2010-06-30,16650.933333333334
2010-07-01,13247.366666666667
2010-07-02,10924.466666666667
2010-07-03,11548.9
2010-07-04,17373.8
2010-07-05,9975.5
2010-07-06,7543.566666666667
2010-07-07,6512.133333333333
2010-07-08,9544.866666666667
2010-07-09,12076.966666666667
2010-07-10,8173.733333333334
2010-07-11,10669.866666666667
2010-07-12,9678.9
2010-07-13,10042.233333333334
2010-07-14,14254.2
2010-07-15,15773.05
2010-07-16,9245.6
2010-07-17,6804.2
2010-07-18,9092.966666666667
2010-07-19,6698.633333333333
2010-07-20,8526.733333333334
2010-07-21,8943.1
2010-07-22,11652.433333333332
2010-07-23,8304.633333333333
2010-07-24,9373.133333333333
2010-07-25,7559.166666666667
2010-07-26,8342.833333333334
2010-07-27,10400.666666666666
2010-07-28,5800.566666666667
2010-07-29,4456.733333333334
2010-07-30,4566.666666666667
2010-07-31,4423.6
2010-08-01,4440.066666666667
2010-08-02,4431.033333333334
2010-08-03,5630.533333333334
2010-08-04,4407.933333333333
2010-08-05,4361.266666666666
2010-08-06,4291.766666666666
2010-08-07,4303.266666666666
2010-08-08,4323.666666666667
2010-08-09,4360.733333333334
2010-08-10,4413.3
2010-08-11,4373.366666666667
2010-08-12,4332.3
2010-08-13,4299.9
2010-08-14,4254.833333333333
2010-08-15,7956.766666666666
2010-08-16,9507.833333333334
2010-08-17,11630.499557215995
2010-08-18,19194.022415940224
2010-08-19,17415.093399750935
2010-08-20,15636.164383561645
2010-08-21,13857.235367372354
2010-08-22,12088.98487615885
2010-08-23,6089.966666666666
2010-08-24,5796.133333333333
2010-08-25,5890.133333333333
2010-08-26,7004.866666666667
2010-08-27,12624.166666666666
2010-08-28,8429.6
2010-08-29,11174.0
2010-08-30,10713.366666666667
2010-08-31,10971.766666666666
2010-09-01,9424.3
2010-09-02,9994.2
2010-09-03,11230.233333333334
2010-09-04,12484.0
2010-09-05,10238.3
2010-09-06,9844.6
2010-09-07,9517.566666666668
2010-09-08,13756.2
2010-09-09,9688.233333333334
2010-09-10,9742.133333333333
2010-09-11,13035.5
2010-09-12,14092.2
2010-09-13,9129.666666666666
2010-09-14,8995.633333333333
2010-09-15,9518.9
2010-09-16,10241.966666666667
2010-09-17,7783.133333333333
2010-09-18,7284.1
2010-09-19,8863.666666666666
2010-09-20,10696.2
2010-09-21,9874.933333333332
2010-09-22,9766.233333333334
2010-09-23,10386.366666666667
2010-09-24,10955.2
2010-09-25,5151.669021254932
2010-09-26,12398.54295532646
2010-09-27,20131.326460481097
2010-09-28,27507.061562937506
2010-09-29,12799.766666666666
2010-09-30,12045.633333333333
2010-10-01,11297.333333333334
2010-10-02,13809.233333333334
2010-10-03,15209.4
2010-10-04,18916.333333333332
2010-10-05,15861.4
2010-10-06,12326.266666666666
2010-10-07,14797.9
2010-10-08,13573.266666666666
2010-10-09,11187.0
2010-10-10,18920.066666666666
2010-10-11,12296.166666666666
2010-10-12,14632.2
2010-10-13,15372.766666666666
2010-10-14,16322.366666666667
2010-10-15,14280.4
2010-10-16,8365.9
2010-10-17,11114.366666666667
2010-10-18,16397.4
2010-10-19,17503.633333333335
2010-10-20,15625.4
2010-10-21,14383.633333333333
2010-10-22,13533.866666666667
2010-10-23,17135.6
2010-10-24,17089.233333333334
2010-10-25,12099.2
2010-10-26,8288.066666666668
2010-10-27,10677.633333333333
2010-10-28,11571.766666666666
2010-10-29,14361.7
2010-10-30,17608.333333333332
2010-10-31,16910.166666666668
2010-11-01,13673.0
2010-11-02,13493.366666666667
2010-11-03,12896.966666666667
2010-11-04,15077.766666666666
2010-11-05,15534.8
2010-11-06,16352.133333333333
2010-11-07,19306.933333333334
2010-11-08,15745.666666666666
2010-11-09,18521.633333333335
2010-11-10,12250.233333333334
2010-11-11,17660.866666666665
2010-11-12,17762.7
2010-11-13,18226.566666666666
2010-11-14,19322.2
2010-11-15,14908.033333333333
2010-11-16,16735.466666666667
2010-11-17,15808.2
2010-11-18,15422.866666666667
2010-11-19,13776.333333333334
2010-11-20,17869.766666666666
2010-11-21,9731.166666666666
2010-11-22,16924.6
2010-11-23,16352.266666666666
2010-11-24,13769.466666666667
2010-11-25,17278.733333333334
2010-11-26,13347.733333333334
