COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Flag,Snow,Flag,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
190770,14739, ,2000,12,21,32,22, ,27,0,38,0, ,0, ,T
190770,14739, ,2000,12,22,32,25, ,29,0,36,T,null,9999.9,null,T
190770,14739, ,2000,12,23,30,17, ,24,0,41,0, ,0, ,T
190770,14739, ,2000,12,24,32,22, ,27,0,38,T,null,T,null,0
190770,14739, ,2000,12,25,28,10, ,19,0,46,0, ,0, ,0
190770,14739, ,2000,12,26,27,8, ,18,0,47,0, ,0, ,0
190770,14739, ,2000,12,27,32,21, ,27,0,38,0, ,0, ,0
190770,14739, ,2000,12,28,24,18, ,21,0,44,T,null,T,null,0
190770,14739, ,2000,12,29,33,19, ,26,0,39,0, ,0, ,0
190770,14739, ,2000,12,30,39,21, ,30,0,35,0.61, ,T,null,0
190770,14739, ,2000,12,31,32,25, ,29,0,36,T,null,9999.9,null,T,29.2,35.9,22.5,64,8,0,1103,4.67,2.4

