country_name,country_code,indicator_name,indicator_code,value,year
Philippines,PHL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.08871655709101,1972
Philippines,PHL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.04605630869313,2005
Philippines,PHL,"School enrollment, primary (% net)",SE.PRM.NENR,93.15358,1981
Philippines,PHL,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,107.140197753906,2009
Philippines,PHL,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,111.990432739258,2016
Philippines,PHL,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,93.39658,1998
Philippines,PHL,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,88.69038,1999
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,66.1097717285156,1984
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,74.7387390136719,1998
Philippines,PHL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,71.3016766,1979
Philippines,PHL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,77.602579,1994
Philippines,PHL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.8416888,1971
Philippines,PHL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.9280028,1986
Philippines,PHL,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,3.53299999237061,1991
Philippines,PHL,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,19.3,2011
Philippines,PHL,Urban population growth (annual %),SP.URB.GROW,4.34509064469662,1974
Philippines,PHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,54.8412,1975
Philippines,PHL,"Age at first marriage, female",SP.DYN.SMAM.FE,24.2,2010
Philippines,PHL,Age dependency ratio (% of working-age population),SP.POP.DPND,101.587515725388,1962
Philippines,PHL,Age dependency ratio (% of working-age population),SP.POP.DPND,85.548473246591,1981
Philippines,PHL,Age dependency ratio (% of working-age population),SP.POP.DPND,78.8208170641335,1990
Philippines,PHL,Age dependency ratio (% of working-age population),SP.POP.DPND,56.4592858314578,2018
Philippines,PHL,"Age dependency ratio, old",SP.POP.DPND.OL,5.98382609104903,1980
Philippines,PHL,"Age dependency ratio, old",SP.POP.DPND.OL,5.75695923962757,1985
Philippines,PHL,"Age dependency ratio, old",SP.POP.DPND.OL,5.43577906965262,1994
Philippines,PHL,"Age dependency ratio, old",SP.POP.DPND.OL,5.60983376742845,2000
Philippines,PHL,"Age dependency ratio, young",SP.POP.DPND.YG,68.8410131855777,1996
Philippines,PHL,"Age dependency ratio, young",SP.POP.DPND.YG,68.1707869992736,1997
Philippines,PHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.81,1971
Philippines,PHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.242,1981
Philippines,PHL,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,92.3,2017
Philippines,PHL,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,32.3,1999
Philippines,PHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,91.8403167724609,2010
Philippines,PHL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,317.272430419922,2015
Philippines,PHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.742,1978
Philippines,PHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.478,2006
Philippines,PHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.497,2007
Philippines,PHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.529,2008
Philippines,PHL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,37.042424082756,2002
Philippines,PHL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,26.3814389705658,2011
Philippines,PHL,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,6.19369708001614,2011
Philippines,PHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.718,1975
Philippines,PHL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.548,2017
Philippines,PHL,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,0.578967392444611,2018
Philippines,PHL,"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,0.505406558513641,2018
Philippines,PHL,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.14,2011
Philippines,PHL,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,0.01,2013
Philippines,PHL,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,0.01,2015
Philippines,PHL,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,1.41353330703563,2008
Philippines,PHL,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,0.996028244495392,2000
Philippines,PHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.0631452010007,2004
Philippines,PHL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.39,1978
Philippines,PHL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.704,1984
Philippines,PHL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,72.684,2004
Philippines,PHL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.647,1967
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.112,2005
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.984,2011
Philippines,PHL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,21.8,2010
Philippines,PHL,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3,2005
Philippines,PHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,226.672,1973
Philippines,PHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,177.219,1992
Philippines,PHL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,290.829,1980
Philippines,PHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,53.4,1979
Philippines,PHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.9,1980
Philippines,PHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.2,2001
Philippines,PHL,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,64.2,1966
Philippines,PHL,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,60.4,1972
Philippines,PHL,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,59.3,1979
Philippines,PHL,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,51.2,1987
Philippines,PHL,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,26.1,2015
Philippines,PHL,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,18.7,1991
Philippines,PHL,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,16.6,1997
Philippines,PHL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,100.1,1961
Philippines,PHL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,84.8,1969
Philippines,PHL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,40.6,1997
Philippines,PHL,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,33.7,2000
Philippines,PHL,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,86.4,1979
Philippines,PHL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.647,2009
Philippines,PHL,People practicing open defecation (% of population),SH.STA.ODFC.ZS,8.45237929206186,2008
Philippines,PHL,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,15.8807257397166,2001
Philippines,PHL,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,5.20316491318641,2001
Philippines,PHL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,73.1389559195896,2014
Philippines,PHL,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,61.8582487108483,2009
Philippines,PHL,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,31.6828057605896,2007
Philippines,PHL,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,53.1437993817365,2001
Philippines,PHL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,45.0361795431981,2008
Philippines,PHL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,50.885011164204,2016
Philippines,PHL,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,38.7247657796295,2005
Philippines,PHL,"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,51.1383065721609,2011
Philippines,PHL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,78.3892220850442,2014
Philippines,PHL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.154,1985
Philippines,PHL,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,12.5129113325137,2008
Philippines,PHL,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,40.6731888347757,1989
Philippines,PHL,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,37.2195668208001,2006
Philippines,PHL,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.9765702067312,1981
Philippines,PHL,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.9991204936476,1986
Philippines,PHL,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.7059882678956,2003
Philippines,PHL,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.262421925403,2012
Philippines,PHL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.4338266227244,1966
Philippines,PHL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,11.533437777294,1976
Philippines,PHL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,50.1041740903286,1968
Philippines,PHL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,60.7553531575208,2008
Philippines,PHL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.0951156684293,1960
Philippines,PHL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.10453085946648,2006
Philippines,PHL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.262351166604,2017
Philippines,PHL,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.42326002790949,1977
Philippines,PHL,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.11388316380442,1975
Philippines,PHL,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.11639840966595,2006
Philippines,PHL,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.2242035798948,2010
Philippines,PHL,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.22318467309789,2011
Philippines,PHL,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.23976300604861,2016
Philippines,PHL,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.24001245202455,2013
Philippines,PHL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.57045220229663,2017
Philippines,PHL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.84135068001401,1973
Philippines,PHL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.34893414475794,2003
Philippines,PHL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.45712351892714,2006
Philippines,PHL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.9908490388279,1997
Philippines,PHL,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2.89384226822079,1969
Philippines,PHL,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.25482189330698,2001
Philippines,PHL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.3801098290417,1994
Philippines,PHL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.31179414803961,2010
Philippines,PHL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,1.9927867154831,1987
Philippines,PHL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.22633229872813,2011
Philippines,PHL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.71134532703322,2019
Philippines,PHL,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.84834291453648,1994
Philippines,PHL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.73013809894315,1975
Philippines,PHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.21397120915776,1981
Philippines,PHL,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.44564937137562,1964
Philippines,PHL,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.76613741075297,2014
Philippines,PHL,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.98702683819205,2016
Philippines,PHL,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.18390505805748,1964
Philippines,PHL,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.03098443936721,1979
Philippines,PHL,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.05789138802252,1993
Philippines,PHL,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.997822375392762,2009
Philippines,PHL,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.00854052400751,2013
Philippines,PHL,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.362578962895557,1968
Philippines,PHL,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.503005632136722,1983
Philippines,PHL,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.222469118137157,1971
Philippines,PHL,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.445081315147706,2014
Philippines,PHL,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,0.419864261936566,1980
Philippines,PHL,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,0.471306152727731,1988
Philippines,PHL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.3933771760971,1972
Philippines,PHL,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,30.8,2015
Philippines,PHL,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,30.3,2016
Philippines,PHL,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,2017
Philippines,PHL,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,22.8,2007
Philippines,PHL,Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,1.7,1992
Philippines,PHL,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,1.5,2015
Philippines,PHL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,17.3,2003
Philippines,PHL,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,2.4,2012
Philippines,PHL,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,6.8,1995
Philippines,PHL,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,5.8,2017
Philippines,PHL,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,0.613478058949113,2000
Philippines,PHL,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,27.4,2010
Philippines,PHL,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.9501676971485,2006
Philippines,PHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.224197387695,2007
Philippines,PHL,"School enrollment, primary (% net)",SE.PRM.NENR,95.75706,1996
Philippines,PHL,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,90.82528,2003
Philippines,PHL,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,89.40371,2008
Philippines,PHL,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,108.527008056641,1998
Philippines,PHL,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,86.90749,2008
Philippines,PHL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,85.8728332519531,2006
Philippines,PHL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,92.5242080688477,2016
Philippines,PHL,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,64.82426,2006
Philippines,PHL,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,53.99368,2004
Philippines,PHL,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,53.42588,2005
Philippines,PHL,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,60.15612,2015
Philippines,PHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,35.6268882751465,2014
Philippines,PHL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2009
Philippines,PHL,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,12.1,2000
Philippines,PHL,"Stillbirth rate (per 1,000 total births)",SH.DYN.STLB,13.13526427,2007
Philippines,PHL,"Stillbirth rate (per 1,000 total births)",SH.DYN.STLB,12.90375568,2008
Philippines,PHL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.376623,2017
Philippines,PHL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,61.126636,1990
Philippines,PHL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,7.1,2010
Philippines,PHL,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,3.72399997711182,2014
Philippines,PHL,Urban population growth (annual %),SP.URB.GROW,3.96846483242141,1980
Philippines,PHL,Urban population growth (annual %),SP.URB.GROW,4.97635903583373,1986
Philippines,PHL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,27.9,1992
Philippines,PHL,"Age at first marriage, female",SP.DYN.SMAM.FE,24.6,2015
Philippines,PHL,Age dependency ratio (% of working-age population),SP.POP.DPND,84.6371396731779,1982
Philippines,PHL,"Age dependency ratio, young",SP.POP.DPND.YG,53.3462963009057,2012
Philippines,PHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.128,1966
Philippines,PHL,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,78.1,2000
Philippines,PHL,"Comprehensive correct knowledge of HIV/AIDS, ages 15-49, female (2 prevent ways and reject 3 misconceptions)",SH.HIV.KNOW.FE.ZS,21.9,2008
Philippines,PHL,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,22.9,1999
Philippines,PHL,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,36.8,2011
Philippines,PHL,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,46.7,2003
Philippines,PHL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.7,2010
Philippines,PHL,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,35.9842834472656,2002
Philippines,PHL,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,75.4298629760742,2010
Philippines,PHL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,52.8713035583496,2008
Philippines,PHL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.02682309225202,2012
Philippines,PHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.113,1993
Philippines,PHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.718,2016
Philippines,PHL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.724,1962
Philippines,PHL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.376,1997
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.197,1973
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.185,1974
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.895,1986
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.823,2010
Philippines,PHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.4200973510742,2008
Philippines,PHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.1825485229492,2015
Philippines,PHL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,297.059,1970
Philippines,PHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55.9,1969
Philippines,PHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.7,2007
Philippines,PHL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,36.3,2002
Philippines,PHL,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,75.8,1976
Philippines,PHL,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,39.2,1995
Philippines,PHL,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,27.7,2012
Philippines,PHL,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,89.6,1970
Philippines,PHL,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,44.7,1997
Philippines,PHL,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,12.0865593243002,2008
Philippines,PHL,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,92.938527233406,2000
Philippines,PHL,"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,72.23793769419,2000
Philippines,PHL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,42.4958266721777,2004
Philippines,PHL,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,36.9087920161618,2002
Philippines,PHL,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,42.019895096277,2009
Philippines,PHL,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,16.7874604519581,1972
Philippines,PHL,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,10.1056695934119,2018
Philippines,PHL,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,18.1725263288751,1967
Philippines,PHL,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,15.3835441450942,1991
Philippines,PHL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.8917561782611,1981
Philippines,PHL,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,36.714410888273,2004
Philippines,PHL,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,36.005192068156,2008
Philippines,PHL,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,15.2242848832904,1968
Philippines,PHL,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,16.7253494231606,1961
Philippines,PHL,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,13.4871483251299,1965
Philippines,PHL,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.1179576454606,1986
Philippines,PHL,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.3501366345111,2004
Philippines,PHL,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.7698023122863,1981
Philippines,PHL,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.42540669369482,1963
Philippines,PHL,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.0596236037163,2013
Philippines,PHL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.7356020460927,2004
Philippines,PHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.4625861301625,2001
Philippines,PHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.209122714395,2019
Philippines,PHL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,56.6071456037484,1993
Philippines,PHL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.54833522451794,1990
Philippines,PHL,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.25729865150931,1987
Philippines,PHL,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.97422238064784,2002
Philippines,PHL,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.3543017319763,1980
Philippines,PHL,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.15307302848709,1988
Philippines,PHL,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.02487138999163,2002
Philippines,PHL,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.2153711157056,2012
Philippines,PHL,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,5.66604862338779,1972
Philippines,PHL,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.16365909236704,1997
Philippines,PHL,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.42205327749886,2010
Philippines,PHL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.06065436919687,1983
Philippines,PHL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.23737312093547,1995
Philippines,PHL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.82468710986643,2011
Philippines,PHL,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.17533757163582,1989
Philippines,PHL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.40806374940427,1999
Philippines,PHL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,5.05660401896853,2011
Philippines,PHL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.46386161820698,1993
Philippines,PHL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.76919225794081,1996
Philippines,PHL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.52397571019753,1966
Philippines,PHL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.92631673839766,2019
Philippines,PHL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.15152842742028,1972
Philippines,PHL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.1571422465045,2010
Philippines,PHL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.79546906198236,1973
Philippines,PHL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.71001996249977,1997
Philippines,PHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.16447349245121,1985
Philippines,PHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.16081663330531,1989
Philippines,PHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.10354833679671,1993
